_id,ov,intention,user,createdAt
60104c4f617fde2bd837666b,6660245,Buscar pedido,KLPS00139640,2021-01-26T17:07:27.865Z
60104db0617fde2bd837666c,6654560,Buscar pedido,SL1_GFA_EXP,2021-01-26T17:13:20.432Z
60104dba617fde2bd837666d,6654560,Buscar pedido,SL1_GFA_EXP,2021-01-26T17:13:30.824Z
60104dbb617fde2bd837666e,6654560,Buscar pedido,SL1_GFA_EXP,2021-01-26T17:13:31.183Z
60104dbb617fde2bd837666f,6654560,Buscar pedido,SL1_GFA_EXP,2021-01-26T17:13:31.386Z
60104dcd617fde2bd8376670,6657532,Buscar pedido,KLJR00137963,2021-01-26T17:13:49.425Z
60104e0f617fde2bd8376671,6635333,Buscar pedido,KLPB00138296,2021-01-26T17:14:55.009Z
60104f30617fde2bd8376672,6659103,Buscar pedido,kllo00135483,2021-01-26T17:19:44.113Z
6010512c617fde2bd8376673,6627379,Buscar pedido,KLAA00124926,2021-01-26T17:28:12.663Z
601051bb617fde2bd8376674,6654560,Buscar pedido,SL1_GFA_EXP,2021-01-26T17:30:35.984Z
601051bc617fde2bd8376675,6654560,Buscar pedido,SL1_GFA_EXP,2021-01-26T17:30:36.180Z
60105296617fde2bd8376676,1332054,Buscar pedido,KLOL00143377,2021-01-26T17:34:14.917Z
60105306617fde2bd8376677,1338516,Buscar pedido,sreche,2021-01-26T17:36:06.300Z
60105365617fde2bd8376678,1338516,Buscar pedido,sreche,2021-01-26T17:37:41.322Z
60105411617fde2bd8376679,1338516,Buscar pedido,sreche,2021-01-26T17:40:33.329Z
60105471617fde2bd837667a,1338516,Buscar pedido,sreche,2021-01-26T17:42:09.612Z
601054bd617fde2bd837667b,6654560,Buscar pedido,SL1_GFA_EXP,2021-01-26T17:43:25.726Z
60105529617fde2bd837667c,6596040,Buscar pedido,klfc00131040,2021-01-26T17:45:13.838Z
6010554e617fde2bd837667d,6651575,Buscar pedido,KLBM00138148,2021-01-26T17:45:50.586Z
6010558e617fde2bd837667e,6658778,Buscar pedido,KLBS00129867,2021-01-26T17:46:54.833Z
601056e8617fde2bd837667f,6651575,Buscar pedido,KLBM00138148,2021-01-26T17:52:40.954Z
601056f9617fde2bd8376680,6651575,Buscar pedido,KLBM00138148,2021-01-26T17:52:57.891Z
601056fb617fde2bd8376681,6579644,Buscar pedido,KLBS00129867,2021-01-26T17:52:59.886Z
60105766617fde2bd8376682,6660228,Buscar pedido,false,2021-01-26T17:54:46.961Z
60105a5f617fde2bd8376683,6660233,Buscar pedido,false,2021-01-26T18:07:27.846Z
60105a60617fde2bd8376684,6596409,Buscar pedido,klbm00135548,2021-01-26T18:07:28.928Z
60105d37617fde2bd8376685,6627379,Buscar pedido,KLAA00124926,2021-01-26T18:19:35.591Z
60105f18617fde2bd8376686,6658404,Buscar pedido,KLPG00139185,2021-01-26T18:27:36.228Z
60105fd1617fde2bd8376687,1333460,Buscar pedido,sreche,2021-01-26T18:30:41.708Z
6010600e617fde2bd8376688,1338924,Buscar pedido,KLGG00125129,2021-01-26T18:31:42.270Z
60106037617fde2bd8376689,6596040,Buscar pedido,klfc00131040,2021-01-26T18:32:23.198Z
60106046617fde2bd837668a,1335998,Buscar pedido,sreche,2021-01-26T18:32:38.402Z
60106050617fde2bd837668b,1335999,Buscar pedido,sreche,2021-01-26T18:32:48.432Z
60106058617fde2bd837668c,1133600,Buscar pedido,sreche,2021-01-26T18:32:56.674Z
60106067617fde2bd837668d,1336009,Buscar pedido,sreche,2021-01-26T18:33:11.253Z
60106072617fde2bd837668e,1336010,Buscar pedido,sreche,2021-01-26T18:33:22.210Z
60106079617fde2bd837668f,1336013,Buscar pedido,sreche,2021-01-26T18:33:29.833Z
60106080617fde2bd8376690,1336015,Buscar pedido,sreche,2021-01-26T18:33:36.473Z
60106086617fde2bd8376691,1336015,Buscar pedido,sreche,2021-01-26T18:33:42.475Z
6010608b617fde2bd8376692,6632535,Buscar pedido,rgnicolau,2021-01-26T18:33:47.130Z
601061b9617fde2bd8376693,5665769,Buscar pedido,KLCM00135455,2021-01-26T18:38:49.880Z
601062fd617fde2bd8376694,6660036,Buscar pedido,KLMS00138065,2021-01-26T18:44:13.457Z
6010632c617fde2bd8376695,6657532,Buscar pedido,KLJR00137963,2021-01-26T18:45:00.055Z
60106340617fde2bd8376696,6660036,Buscar pedido,KLMS00138065,2021-01-26T18:45:20.959Z
6010634c617fde2bd8376697,6660039,Buscar pedido,KLMS00138065,2021-01-26T18:45:32.128Z
6010638b617fde2bd8376698,56657694,Buscar pedido,KLCM00135455,2021-01-26T18:46:35.924Z
60106393617fde2bd8376699,6638874,Buscar pedido,KLAA00124926,2021-01-26T18:46:43.849Z
601063a6617fde2bd837669a,6632542,Buscar pedido,rgnicolau,2021-01-26T18:47:02.519Z
601063b1617fde2bd837669b,6660039,Buscar pedido,KLMS00138065,2021-01-26T18:47:13.691Z
601063b5617fde2bd837669c,6660039,Buscar pedido,KLMS00138065,2021-01-26T18:47:17.159Z
601063c3617fde2bd837669d,6660040,Buscar pedido,KLMS00138065,2021-01-26T18:47:31.423Z
60106414617fde2bd837669e,6660039,Buscar pedido,KLMS00138065,2021-01-26T18:48:52.997Z
6010641e617fde2bd837669f,6660039,Buscar pedido,KLMS00138065,2021-01-26T18:49:02.975Z
6010642f617fde2bd83766a0,6660045,Buscar pedido,KLMS00138065,2021-01-26T18:49:19.689Z
60106504617fde2bd83766a1,6634956,Buscar pedido,KLJS00138684,2021-01-26T18:52:52.889Z
6010655a617fde2bd83766a2,6589366,Buscar pedido,spcsilva,2021-01-26T18:54:18.802Z
60106815617fde2bd83766a3,1332853,Buscar pedido,sreche,2021-01-26T19:05:57.741Z
601068b2617fde2bd83766a4,1335187,Buscar pedido,sreche,2021-01-26T19:08:34.437Z
60106a65617fde2bd83766a5,1335190,Buscar pedido,sreche,2021-01-26T19:15:49.814Z
60106a72617fde2bd83766a6,1335193,Buscar pedido,sreche,2021-01-26T19:16:02.800Z
60106a7f617fde2bd83766a7,1336958,Buscar pedido,sreche,2021-01-26T19:16:15.475Z
60106a8c617fde2bd83766a8,1332387,Buscar pedido,sreche,2021-01-26T19:16:28.629Z
60106a94617fde2bd83766a9,1336016,Buscar pedido,sreche,2021-01-26T19:16:36.820Z
60106aa0617fde2bd83766aa,1337969,Buscar pedido,sreche,2021-01-26T19:16:48.027Z
60106aa9617fde2bd83766ab,1337979,Buscar pedido,sreche,2021-01-26T19:16:57.252Z
60106f86617fde2bd83766ac,6626939,Buscar pedido,rgnicolau,2021-01-26T19:37:42.468Z
60106f8b617fde2bd83766ad,1338506,Buscar pedido,KLPL00142711,2021-01-26T19:37:47.378Z
6010704f617fde2bd83766ae,6582566,Buscar pedido,Jrpsilva,2021-01-26T19:41:03.670Z
601070db617fde2bd83766af,6632542,Buscar pedido,rgnicolau,2021-01-26T19:43:23.660Z
60107256617fde2bd83766b0,6656140,Buscar pedido,KLNR00139106,2021-01-26T19:49:42.450Z
601079c3617fde2bd83766b1,6643468,Buscar pedido,KLJS00139682,2021-01-26T20:21:23.614Z
601079e6617fde2bd83766b2,6643474,Buscar pedido,KLJS00139682,2021-01-26T20:21:58.987Z
60107a91617fde2bd83766b3,4033777,Buscar pedido,botvendas,2021-01-26T20:24:49.027Z
60107b4c617fde2bd83766b4,6660542,Buscar pedido,KLRS00139708,2021-01-26T20:27:56.916Z
60107c64617fde2bd83766b5,6657532,Buscar pedido,KLJR00137963,2021-01-26T20:32:36.013Z
60107c9e617fde2bd83766b6,40337778,Buscar pedido,botvendas,2021-01-26T20:33:34.263Z
60107d28617fde2bd83766b7,6652627,Buscar pedido,kljg00135795,2021-01-26T20:35:52.144Z
60107dc5617fde2bd83766b8,6643468,Buscar pedido,botvendas,2021-01-26T20:38:29.838Z
60107dd2617fde2bd83766b9,6660228,Buscar pedido,klaf00137968,2021-01-26T20:38:42.202Z
60107f34617fde2bd83766ba,6660542,Buscar pedido,KLGS00139513,2021-01-26T20:44:36.072Z
6010829b617fde2bd83766bb,6643474,Buscar pedido,botvendas,2021-01-26T20:59:07.392Z
60108382617fde2bd83766bc,6624909,Buscar pedido,klmp00127015,2021-01-26T21:02:58.476Z
6010847d617fde2bd83766bd,6587143,Buscar pedido,jmklein,2021-01-26T21:07:09.341Z
60108619617fde2bd83766be,6587143,Buscar pedido,jmklein,2021-01-26T21:14:01.327Z
6010868b617fde2bd83766bf,6656368,Buscar pedido,spcsilva,2021-01-26T21:15:55.663Z
60108893617fde2bd83766c0,6590564,Buscar pedido,jmklein,2021-01-26T21:24:35.602Z
60108d0e617fde2bd83766c1,6625424,Buscar pedido,ju1_gfa_bal2,2021-01-26T21:43:42.461Z
60109a03617fde2bd83766c2,6633463,Buscar pedido,KLRS00138380,2021-01-26T22:38:59.591Z
6010a53a617fde2bd83766c3,6634956,Buscar pedido,KLJS00138684,2021-01-26T23:26:50.207Z
6010ad1a617fde2bd83766c4,6582560,Buscar pedido,Jrpsilva,2021-01-27T00:00:26.516Z
6010ad1a617fde2bd83766c5,6582560,Buscar pedido,Jrpsilva,2021-01-27T00:00:26.705Z
6010b1b5617fde2bd83766c6,6660728,Buscar pedido,KLPG00139185,2021-01-27T00:20:05.904Z
6010bf65617fde2bd83766c7,0006627,Buscar pedido,KLRS00138380,2021-01-27T01:18:29.133Z
6010c050617fde2bd83766c8,6627282,Buscar pedido,KLRS00138380,2021-01-27T01:22:24.826Z
6010d75f617fde2bd83766c9,6652627,Buscar pedido,klvf00128573,2021-01-27T03:00:47.829Z
6010d939617fde2bd83766ca,6652627,Buscar pedido,klvf00128573,2021-01-27T03:08:41.826Z
6010d9f9617fde2bd83766cb,6652626,Buscar pedido,klvf00128573,2021-01-27T03:11:53.833Z
6010df03617fde2bd83766cc,6630477,Buscar pedido,klrs00138246,2021-01-27T03:33:23.319Z
6010e0a8617fde2bd83766cd,6630477,Buscar pedido,klrs00138246,2021-01-27T03:40:24.135Z
6010f376617fde2bd83766ce,6630477,Buscar pedido,klrs00138246,2021-01-27T05:00:38.984Z
6011121f617fde2bd83766cf,6586264,Buscar pedido,cviana,2021-01-27T07:11:27.007Z
60112f6a617fde2bd83766d0,6584490,Buscar pedido,ajdeoliveira,2021-01-27T09:16:26.446Z
6011306a617fde2bd83766d1,6586264,Buscar pedido,ajdeoliveira,2021-01-27T09:20:42.107Z
60114be4617fde2bd83766d2,6660400,Buscar pedido,KLFC00139019,2021-01-27T11:17:56.732Z
60114c8c617fde2bd83766d3,6635620,Buscar pedido,KLFC00139019,2021-01-27T11:20:44.373Z
60114e2d617fde2bd83766d4,1338722,Buscar pedido,KLPL00142711,2021-01-27T11:27:41.854Z
6011513a617fde2bd83766d5,6633463,Buscar pedido,KLPS00139640,2021-01-27T11:40:42.271Z
60115245617fde2bd83766d6,6633463,Buscar pedido,KLPS00139640,2021-01-27T11:45:09.834Z
6011528d617fde2bd83766d7,56656848,Buscar pedido,tcmb00992772,2021-01-27T11:46:21.103Z
60115299617fde2bd83766d8,6656368,Buscar pedido,spcsilva,2021-01-27T11:46:33.106Z
60115458617fde2bd83766d9,6659516,Buscar pedido,jmklein,2021-01-27T11:54:00.653Z
601154a6617fde2bd83766da,6564765,Buscar pedido,fst_gfa_exp,2021-01-27T11:55:18.148Z
60115528617fde2bd83766db,56656848,Buscar pedido,tcmb00992772,2021-01-27T11:57:28.494Z
6011558d617fde2bd83766dc,6577683,Buscar pedido,gnalves,2021-01-27T11:59:09.458Z
60115641617fde2bd83766dd,6659516,Buscar pedido,jmklein,2021-01-27T12:02:09.840Z
601156bf617fde2bd83766de,6577683,Buscar pedido,gnalves,2021-01-27T12:04:15.382Z
601156cd617fde2bd83766df,1337236,Buscar pedido,KLPL00142711,2021-01-27T12:04:29.995Z
601158c1617fde2bd83766e0,6564765,Buscar pedido,fst_gfa_exp,2021-01-27T12:12:49.989Z
60115a15617fde2bd83766e1,6659516,Buscar pedido,jmklein,2021-01-27T12:18:29.364Z
60115a95617fde2bd83766e2,6652054,Buscar pedido,KLFC00139019,2021-01-27T12:20:37.942Z
60115d05617fde2bd83766e3,6661031,Buscar pedido,false,2021-01-27T12:31:01.501Z
60115da4617fde2bd83766e4,6629635,Buscar pedido,KLFC00139019,2021-01-27T12:33:40.565Z
60115e00617fde2bd83766e5,6630477,Buscar pedido,KLPH00137941,2021-01-27T12:35:12.876Z
60115e43617fde2bd83766e6,6661031,Buscar pedido,false,2021-01-27T12:36:19.575Z
60115ec1617fde2bd83766e7,6630477,Buscar pedido,KLPH00137941,2021-01-27T12:38:25.999Z
60115f0b617fde2bd83766e8,1337217,Buscar pedido,KLPL00142711,2021-01-27T12:39:39.050Z
6011624a617fde2bd83766e9,6630477,Buscar pedido,KLPH00137941,2021-01-27T12:53:30.555Z
6011647e617fde2bd83766ea,6586264,Buscar pedido,ajdeoliveira,2021-01-27T13:02:54.926Z
60116496617fde2bd83766eb,6661074,Buscar pedido,KLWH00138976,2021-01-27T13:03:18.765Z
601164ba617fde2bd83766ec,6636027,Buscar pedido,KLNR00139106,2021-01-27T13:03:54.998Z
601164bc617fde2bd83766ed,1336017,Buscar pedido,sreche,2021-01-27T13:03:56.515Z
601164bc617fde2bd83766ee,6636027,Buscar pedido,KLNR00139106,2021-01-27T13:03:56.515Z
601164c5617fde2bd83766ef,1336005,Buscar pedido,sreche,2021-01-27T13:04:05.694Z
6011677e617fde2bd83766f0,1338889,Buscar pedido,KLDS00137961,2021-01-27T13:15:42.754Z
601167c8617fde2bd83766f1,6639171,Buscar pedido,KLNR00139106,2021-01-27T13:16:56.046Z
601167d2617fde2bd83766f2,6606118,Buscar pedido,false,2021-01-27T13:17:06.925Z
601169ea617fde2bd83766f3,6661101,Buscar pedido,Klkm00136222,2021-01-27T13:26:02.975Z
60116a1e617fde2bd83766f4,1338902,Buscar pedido,KLDS00137961,2021-01-27T13:26:54.105Z
60116b78617fde2bd83766f5,6661101,Buscar pedido,Klkm00136222,2021-01-27T13:32:40.458Z
60117108617fde2bd83766f6,6655719,Buscar pedido,KLPB00138296,2021-01-27T13:56:24.009Z
601171fd617fde2bd83766f7,6661186,Buscar pedido,klvf00128573,2021-01-27T14:00:29.394Z
6011723a617fde2bd83766f8,1338722,Buscar pedido,KLPL00142711,2021-01-27T14:01:30.910Z
601174e1617fde2bd83766f9,6614472,Buscar pedido,ITA_GFA_EXP,2021-01-27T14:12:49.425Z
6011767f617fde2bd83766fa,1338612,Buscar pedido,KLPL00142711,2021-01-27T14:19:43.702Z
60117785617fde2bd83766fb,1338857,Buscar pedido,KLPL00142711,2021-01-27T14:24:05.813Z
60117786617fde2bd83766fc,1338857,Buscar pedido,KLPL00142711,2021-01-27T14:24:06.047Z
60117812617fde2bd83766fd,6661196,Buscar pedido,KLWH00138976,2021-01-27T14:26:26.470Z
601178b8617fde2bd83766fe,6661181,Buscar pedido,ecrodrigues,2021-01-27T14:29:12.759Z
60117999617fde2bd83766ff,1338582,Buscar pedido,KLPL00142711,2021-01-27T14:32:57.132Z
60117be8617fde2bd8376700,6606118,Buscar pedido,false,2021-01-27T14:42:48.220Z
60117c19617fde2bd8376701,1338722,Buscar pedido,KLPL00142711,2021-01-27T14:43:37.150Z
60118173617fde2bd8376702,1331244,Buscar pedido,lecunha,2021-01-27T15:06:27.094Z
6011820d617fde2bd8376703,1331244,Buscar pedido,lecunha,2021-01-27T15:09:01.526Z
60118254617fde2bd8376704,1331250,Buscar pedido,lecunha,2021-01-27T15:10:12.197Z
601182d1617fde2bd8376705,1331250,Buscar pedido,lecunha,2021-01-27T15:12:17.843Z
601184d7617fde2bd8376706,6657789,Buscar pedido,klvf00128573,2021-01-27T15:20:55.756Z
60118618617fde2bd8376707,6658163,Buscar pedido,KLRA00138053,2021-01-27T15:26:16.072Z
60118656617fde2bd8376708,6560816,Buscar pedido,kljg00135795,2021-01-27T15:27:18.603Z
601186b6617fde2bd8376709,6658166,Buscar pedido,KLRA00138053,2021-01-27T15:28:54.854Z
6011870f617fde2bd837670a,6658170,Buscar pedido,KLRA00138053,2021-01-27T15:30:23.509Z
6011874d617fde2bd837670b,1335347,Buscar pedido,pamsantos,2021-01-27T15:31:25.462Z
601187a1617fde2bd837670c,6658173,Buscar pedido,KLRA00138053,2021-01-27T15:32:49.161Z
6011882c617fde2bd837670d,1325127,Buscar pedido,pamsantos,2021-01-27T15:35:08.377Z
6011883a617fde2bd837670e,6658175,Buscar pedido,KLRA00138053,2021-01-27T15:35:22.788Z
60118a68617fde2bd837670f,6658175,Buscar pedido,KLRA00138053,2021-01-27T15:44:40.765Z
60118d3e617fde2bd8376710,1335349,Buscar pedido,pamsantos,2021-01-27T15:56:46.433Z
60118d8c617fde2bd8376711,6658403,Buscar pedido,KLRA00138053,2021-01-27T15:58:04.188Z
60119108617fde2bd8376712,1338797,Buscar pedido,sreche,2021-01-27T16:12:56.788Z
6011911d617fde2bd8376713,6658403,Buscar pedido,KLRA00138053,2021-01-27T16:13:17.761Z
60119272617fde2bd8376714,1338797,Buscar pedido,sreche,2021-01-27T16:18:58.100Z
601193b8617fde2bd8376715,6652096,Buscar pedido,KLRA00138053,2021-01-27T16:24:24.062Z
6011950d617fde2bd8376716,6660728,Buscar pedido,KLCS00139399,2021-01-27T16:30:05.177Z
6011959a617fde2bd8376717,6652096,Buscar pedido,KLRA00138053,2021-01-27T16:32:26.393Z
601198be617fde2bd8376718,1338548,Buscar pedido,eabm00137456,2021-01-27T16:45:50.976Z
60119936617fde2bd8376719,1338548,Buscar pedido,eabm00137456,2021-01-27T16:47:50.254Z
60119c57617fde2bd837671a,6591442,Buscar pedido,rcpaula,2021-01-27T17:01:11.227Z
60119cfa617fde2bd837671b,6661223,Buscar pedido,KLCS00138026,2021-01-27T17:03:54.646Z
60119e72617fde2bd837671c,6661406,Buscar pedido,Klkm00136222,2021-01-27T17:10:10.277Z
60119ffe617fde2bd837671d,6598904,Buscar pedido,KLJF00130646,2021-01-27T17:16:46.921Z
6011a0b5617fde2bd837671e,6598904,Buscar pedido,KLJF00130646,2021-01-27T17:19:49.549Z
6011a186617fde2bd837671f,6604868,Buscar pedido,sromano,2021-01-27T17:23:18.314Z
6011a1b8617fde2bd8376720,659.891,Buscar pedido,KLJF00130646,2021-01-27T17:24:08.546Z
6011a3f5617fde2bd8376721,6661406,Buscar pedido,Klkm00136222,2021-01-27T17:33:41.549Z
6011a5a8617fde2bd8376722,6633873,Buscar pedido,KLPS00139640,2021-01-27T17:40:56.835Z
6011a5ce617fde2bd8376723,1338713,Buscar pedido,KLPL00142711,2021-01-27T17:41:34.259Z
6011a5ef617fde2bd8376724,6620541,Buscar pedido,KLBS00129867,2021-01-27T17:42:07.582Z
6011a6a4617fde2bd8376725,1335349,Buscar pedido,pamsantos,2021-01-27T17:45:08.934Z
6011a8dd617fde2bd8376726,6611692,Buscar pedido,KLJF00130646,2021-01-27T17:54:37.888Z
6011a8df617fde2bd8376727,6661470,Buscar pedido,KLCS00139399,2021-01-27T17:54:39.990Z
6011aeaa617fde2bd8376728,6644447,Buscar pedido,cmgoldschmid,2021-01-27T18:19:22.891Z
6011b05d617fde2bd8376729,6661512,Buscar pedido,KLCS00139399,2021-01-27T18:26:37.561Z
6011b2ab617fde2bd837672a,6661512,Buscar pedido,KLPG00139185,2021-01-27T18:36:27.275Z
6011b347617fde2bd837672b,6660728,Buscar pedido,KLPG00139185,2021-01-27T18:39:03.901Z
6011b4d3617fde2bd837672c,1339074,Buscar pedido,KLPL00142711,2021-01-27T18:45:39.712Z
6011b7cc617fde2bd837672d,6661528,Buscar pedido,talitasilva,2021-01-27T18:58:20.864Z
6011beec617fde2bd837672e,6661196,Buscar pedido,KLWH00138976,2021-01-27T19:28:44.127Z
6011bfa4617fde2bd837672f,6660728,Buscar pedido,KLPG00139185,2021-01-27T19:31:48.479Z
6011c0b4617fde2bd8376730,6606476,Buscar pedido,ajdeoliveira,2021-01-27T19:36:20.685Z
6011c2ae617fde2bd8376731,1338797,Buscar pedido,sreche,2021-01-27T19:44:46.181Z
6011c2e8617fde2bd8376732,6630049,Buscar pedido,ajdeoliveira,2021-01-27T19:45:44.576Z
6011c689617fde2bd8376733,6661749,Buscar pedido,mbeduli,2021-01-27T20:01:13.402Z
6011c85d617fde2bd8376734,6606476,Buscar pedido,ajdeoliveira,2021-01-27T20:09:01.884Z
6011cbbe617fde2bd8376735,6661749,Buscar pedido,mbeduli,2021-01-27T20:23:26.599Z
6011cbe4617fde2bd8376736,6607786,Buscar pedido,false,2021-01-27T20:24:04.117Z
6011cc80617fde2bd8376737,6661749,Buscar pedido,mbeduli,2021-01-27T20:26:40.082Z
6011ccb9617fde2bd8376738,6607786,Buscar pedido,false,2021-01-27T20:27:37.924Z
6011cf16617fde2bd8376739,6661836,Buscar pedido,KLCS00138026,2021-01-27T20:37:42.809Z
6011cf72617fde2bd837673a,6661749,Buscar pedido,mbeduli,2021-01-27T20:39:14.689Z
6011d017617fde2bd837673b,6661749,Buscar pedido,mbeduli,2021-01-27T20:41:59.827Z
6011d01f617fde2bd837673c,6661836,Buscar pedido,KLCS00138026,2021-01-27T20:42:07.427Z
6011d45a617fde2bd837673d, 133844,Buscar pedido,apossidonio,2021-01-27T21:00:10.691Z
6011d4b7617fde2bd837673e, 133844,Buscar pedido,apossidonio,2021-01-27T21:01:43.276Z
6011d4ce617fde2bd837673f,1338445,Buscar pedido,apossidonio,2021-01-27T21:02:06.505Z
6011d5a9617fde2bd8376740,6627365,Buscar pedido,KLRS00138380,2021-01-27T21:05:45.519Z
6011d6c4617fde2bd8376741,6626716,Buscar pedido,KLAA00124926,2021-01-27T21:10:28.381Z
6011d78c617fde2bd8376742,6593106,Buscar pedido,KLBS00129867,2021-01-27T21:13:48.720Z
6011d94e617fde2bd8376743,6646330,Buscar pedido,KLRS00138380,2021-01-27T21:21:18.983Z
6011e01e617fde2bd8376744,6661912,Buscar pedido,KLKB00139248,2021-01-27T21:50:22.051Z
6011e0f5617fde2bd8376745,6661912,Buscar pedido,KLKB00139248,2021-01-27T21:53:57.782Z
6011e689617fde2bd8376746,6661933,Buscar pedido,jmklein,2021-01-27T22:17:45.779Z
6011e6f4617fde2bd8376747,6637182,Buscar pedido,KLRS00138380,2021-01-27T22:19:32.523Z
6011e788617fde2bd8376748,6637182,Buscar pedido,KLRS00138380,2021-01-27T22:22:00.787Z
6011e7bc617fde2bd8376749,6637182,Buscar pedido,KLRS00138380,2021-01-27T22:22:52.038Z
6011edad617fde2bd837674a,6626716,Buscar pedido,ita_gfa_exp,2021-01-27T22:48:13.868Z
6011f0b7617fde2bd837674b,6626716,Buscar pedido,ita_gfa_exp,2021-01-27T23:01:11.549Z
6011f210617fde2bd837674c,6637182,Buscar pedido,KLRS00138380,2021-01-27T23:06:56.552Z
6011f699617fde2bd837674d,6649358,Buscar pedido,klvf00128573,2021-01-27T23:26:17.749Z
6011fc78617fde2bd837674e,6659535,Buscar pedido,jmklein,2021-01-27T23:51:20.162Z
6012164c617fde2bd837674f,6649358,Buscar pedido,klvf00128573,2021-01-28T01:41:32.505Z
601217e8617fde2bd8376750,6568160,Buscar pedido,fst_gfa_exp,2021-01-28T01:48:24.614Z
60125739617fde2bd8376751,6661961,Buscar pedido,klaf00137968,2021-01-28T06:18:33.088Z
601285e2617fde2bd8376752,6629659,Buscar pedido,GO1_GFA_EXP4,2021-01-28T09:37:38.269Z
601287ff617fde2bd8376753,6629659,Buscar pedido,GO1_GFA_EXP4,2021-01-28T09:46:39.540Z
601298b4617fde2bd8376754,6662165,Buscar pedido,KLCS00139399,2021-01-28T10:57:56.779Z
601299a0617fde2bd8376755,6662165,Buscar pedido,KLCS00139399,2021-01-28T11:01:52.956Z
60129afe617fde2bd8376756,1339138,Buscar pedido,KLGG00125129,2021-01-28T11:07:42.752Z
60129b5f617fde2bd8376757,1339138,Buscar pedido,KLGG00125129,2021-01-28T11:09:19.421Z
60129f0f617fde2bd8376758,6640951,Buscar pedido,KLDC00138649,2021-01-28T11:25:03.157Z
6012a040617fde2bd8376759,6661798,Buscar pedido,KLCS00139399,2021-01-28T11:30:08.546Z
6012a212617fde2bd837675a,6576767,Buscar pedido,klel00130343,2021-01-28T11:37:54.892Z
6012a2ac617fde2bd837675b,6576767,Buscar pedido,klel00130343,2021-01-28T11:40:28.325Z
6012a444617fde2bd837675c,6629659,Buscar pedido,mapsouza,2021-01-28T11:47:16.740Z
6012a49a617fde2bd837675d,6651932,Buscar pedido,KLLL00127296,2021-01-28T11:48:42.301Z
6012a510617fde2bd837675e,6651932,Buscar pedido,KLLL00127296,2021-01-28T11:50:40.490Z
6012a593617fde2bd837675f,6629586,Buscar pedido,KLAS00138796,2021-01-28T11:52:51.523Z
6012a5d1617fde2bd8376760,6636170,Buscar pedido,KLLL00127296,2021-01-28T11:53:53.804Z
6012a62e617fde2bd8376761,6636170,Buscar pedido,KLLL00127296,2021-01-28T11:55:26.000Z
6012a6ed617fde2bd8376762,1338920,Buscar pedido,sreche,2021-01-28T11:58:37.273Z
6012a74e617fde2bd8376763,1338928,Buscar pedido,sreche,2021-01-28T12:00:14.367Z
6012a7a3617fde2bd8376764,6629659,Buscar pedido,mapsouza,2021-01-28T12:01:39.677Z
6012ab07617fde2bd8376765,6609029,Buscar pedido,KLBS00129867,2021-01-28T12:16:07.070Z
6012abb4617fde2bd8376766,6640951,Buscar pedido,KLPS00139640,2021-01-28T12:19:00.487Z
6012abc8617fde2bd8376767,6554897,Buscar pedido,KLBS00129867,2021-01-28T12:19:20.080Z
6012ad56617fde2bd8376768,6661840,Buscar pedido,KLBS00129867,2021-01-28T12:25:58.623Z
6012adad617fde2bd8376769,6661840,Buscar pedido,KLBS00129867,2021-01-28T12:27:25.840Z
6012af04617fde2bd837676a,6661798,Buscar pedido,KLPG00139185,2021-01-28T12:33:08.606Z
6012af23617fde2bd837676b,6661848,Buscar pedido,KLBS00129867,2021-01-28T12:33:39.040Z
6012b023617fde2bd837676c,6661848,Buscar pedido,KLBS00129867,2021-01-28T12:37:55.130Z
6012b041617fde2bd837676d,6661912,Buscar pedido,KLKB00139248,2021-01-28T12:38:25.606Z
6012b1e3617fde2bd837676e,6661912,Buscar pedido,KLKB00139248,2021-01-28T12:45:23.675Z
6012b31b617fde2bd837676f,6566339,Buscar pedido,KLBS00129867,2021-01-28T12:50:35.207Z
6012bd3d617fde2bd8376770,6661798,Buscar pedido,KLPG00139185,2021-01-28T13:33:49.626Z
6012bed3617fde2bd8376771,6653855,Buscar pedido,KLPS00139640,2021-01-28T13:40:35.809Z
6012c139617fde2bd8376772,6650549,Buscar pedido,jmklein,2021-01-28T13:50:49.880Z
6012c15c617fde2bd8376773,6662263,Buscar pedido,KLKB00139248,2021-01-28T13:51:24.403Z
6012c25e617fde2bd8376774,6650549,Buscar pedido,jmklein,2021-01-28T13:55:42.116Z
6012c28c617fde2bd8376775,6662231,Buscar pedido,KLWH00138976,2021-01-28T13:56:28.393Z
6012c3ff617fde2bd8376776,6596396,Buscar pedido,jmklein,2021-01-28T14:02:39.628Z
6012c460617fde2bd8376777,6596396,Buscar pedido,jmklein,2021-01-28T14:04:16.544Z
6012c478617fde2bd8376778,1339137,Buscar pedido,KLDS00137961,2021-01-28T14:04:40.970Z
6012c592617fde2bd8376779,6596396,Buscar pedido,jmklein,2021-01-28T14:09:22.078Z
6012c844617fde2bd837677a,6651755,Buscar pedido,jmklein,2021-01-28T14:20:52.212Z
6012c932617fde2bd837677b,6651755,Buscar pedido,jmklein,2021-01-28T14:24:50.386Z
6012cbf4617fde2bd837677c,6597329,Buscar pedido,jmklein,2021-01-28T14:36:36.475Z
6012ccca617fde2bd837677d,1333995,Buscar pedido,KLOL00143377,2021-01-28T14:40:10.658Z
